MMS Id,Linked to NZ,Title,ISBN,ISSN,Linked to CZ
99116777810605516,No,The man in the high castle,9780141186672; 0141186674,,No
99116777810705516,No,Gravel-bed rivers: processes and disasters,9781118971406; 111897140X,,No
99116777810805516,No,Thermodynamics and energy systems analysis solved problems and exercises,9782940222599; 2940222592,,No
99116777810905516,No,Thermodynamics and energy systems analysis.,1439894701; 9781439894705,,No
99116777811005516,No,Life,9781337286336; 1337286338,,No
99116777811105516,No,De-stressing: a means of ameliorating rockburst conditions. Part I—The concept of de-stressing and the results obtained from its application,,0038-223X,No
99116777811205516,No,Building stories,9780224078122; 0224078127,,No
99116777811305516,No,Convex optimization,0521833787; 9780521833783,,No
99116777811405516,No,Convex optimization,9780521833783; 0521833787,,No
99116777811505516,No,Quantum computation and quantum information 10th anniversary ed.,9781107002173; 1107002176,,No
99116777811605516,No,"Miljonprogrammets giftiga baksida, PCB i fogmassor i flerfamiljs elementhus 1957–1972",,,No
99116777811705516,No,"Elementhus: Sweden’s ultra modern & totally forgotten, awesome, factory-built house",,,No
99116777811805516,No,Kleinstadtliteratur Erkundungen eines Imaginationsraums ungleichzeitiger Moderne,9783837647891; 3837647897,,No
99116777811905516,No,Hands-On Meta Learning with Python,9781789534207; 1789534208,,No
99116777812005516,No,Ausgleichungsrechnung : Eine Einführung für Studierende und Praktiker des Vermessungs- und Geoinformationswesens /,3110140802; 9783110140804,,No
99116777812105516,No,L'hypothèse Aldo Rossi,,,No
99116777812205516,No,Study of the importance of daylight in kindergartens and schools,,0038-0474,No
99116777812305516,No,Model for the continuous impregnation of fibre tows in resin baths with pins,,0959-8111,No
99116777812405516,No,Transforming Learning Through Tangible Instruction : The Case for Thinking with Things,0367652706; 9780367652708,,No
99116777812505516,No,"Lisbeth Sachs - Architektin, Forscherin, Publizistin",9783856764029; 385676402X,,No
99116777812605516,No,Building stories,9780224078122; 0224078127,,No
99116777812705516,No,"Claude Monet Light, Shadow and Reflection",9783906053363; 3906053369,,No
99116777812805516,No,Konzept: Wohnen und Arbeiten = Concept: live and work,,,No
99116777812905516,No,"Daisen-in, Kyoto, Japan Including all the Gardens and Tea Houses of Daitoku-ji",,,No
99116777813005516,No,Encyclopedia of laser physics and technology,9783527408283; 3527408282,,No
99116777813105516,No,Guide de la jeune entreprise innovante /,2100758667; 9782100758661,,No
99116777813205516,No,Ontario Iroquois Tradition Longhouses,,0317-2244,No
99116777813305516,No,The Iroquoian longhouse architectural and cultural identity,,,No
99116777813405516,No,The Architecture of Iroquois Longhouses,,1068-9982,No
99116777813505516,No,Convex optimization of power systems /,1107076870; 9781107076877,,No
99116777813605516,No,Paris sans le peuple : la gentrification de la capitale /,2707191027; 9782707191021,,No
99116777813705516,No,"[Asbestos: past, present and future].",,0036-7672,No
99116777813805516,No,"Paysages des Alpes - de la représentation à l'action synthèse thématique relative au thème de recherche I ""Processus de perception et représentation des paysages et des habitats des Alpes""",9783728131201; 3728131202,,No
99116777813905516,No,"L'agriculture de conservation des sols, ACS comme moyen d'adaptation aux changement climatiques",,,No
99116777814005516,No,The graphic an illustrated weekly newspaper,,0207-3110,No
99116777909005516,No,Intranasal administration of mitochondria improves spatial memory in olfactory bulbectomized mice,,,No
99116777909105516,No,Le jardin du Ryōanji lire le zen dans les pierres,2876600455; 9782876600454,,No
99116777909205516,No,Bruce Nauman - Spatial encounters,9780520296053; 0520296052,,No
99116777909305516,No,Bruce Nauman: neons sculptures drawings,097056712X; 9780970567123,,No
99116777909405516,No,Bruce Nauman - raw materials,1854375598; 9781854375599,,No
99116777909505516,No,Bruce Nauman mindfuck,3952363022; 9783952363027,,No
99116777909605516,No,Bruce Nauman the true artist,9780714849959; 0714849952,,No
99116777909705516,No,Bruce Nauman : contrapposto studies,9780300233094; 0300233094,,No
99116777909805516,No,Bruce Nauman: disappearing acts,9781633450318; 1633450317,,No
99116777909905516,No,Bruce Nauman,1906072671; 9781906072674,,No
99116777910005516,No,Moskau ist viel schöner als Paris leben zwischen zwei Welten,9783852861913; 3852861918,,No
99116777910105516,No,Moskau ist viel schöner als Paris leben zwischen zwei Welten,9783852861913; 3852861918,,No
99116777910205516,No,Enclosed Rotating Discs with Superposed Throughflow,,,No
99116777910305516,No,Winston Churchill : a life in the news /,0198803982; 9780198803980,,No
99116777910405516,No,Anish Kapoor svayambh : Musée des beaux-arts de Nantes [1 juin - 1 septembre 2007],9782849751138; 2849751138,,No
99116777910505516,No,Anish Kapoor svayambh,9783791339689; 3791339680,,No
99116777910605516,No,Ottilie W. Roederstein (1859-1937) eine Künstlerin zwischen Tradition und Moderne : Monographie und Werkverzeichnis,3894452560; 9783894452568,,No
99116777910705516,No,Ottilie W. Roederstein,9783906269290; 3906269299,,No
99116777910805516,No,Ottilie W. Röderstein,,,No
99116777910905516,No,Self-rolled micro- and nanoarchitectures : topological and geometrical effects /,3110574101; 9783110574104,,No
99116777911005516,No,Retrofitting for flood resilience : a guide to building & community design /,1859467342; 9781859467343,,No
99116777911105516,No,"Design for flooding architecture, landscape, and urban design for resilience to flooding and climate change /",0470475641; 9780470475645,,No
99116777911205516,No,Selective ortho methoxylation of pentafluorobenzoic acid,,1070-3632,No
99116777911305516,No,"Anion radicals of aromatic compounds. XXIII. Substitution of nitro group by hydrogen atom during electrochemical reduction of 1,2,4,5-tetrafluoro-3,6-dinitrobenzene and 1,4-dinitrobenzene",,1608-3393,No
99116777911405516,No,Dimerization of pentafluoronitrobenzene anion radical,,0002-3353,No
99116777911505516,No,Scaling-up Step-by-Step and AOP Investment Decision,,1938-6478,No
99116777911605516,No,Le canal Stockalper [1645-1945],,,No
99116777911705516,No,The Sound Approach to birding a guide to understanding bird sound,9789081093316; 9081093312,,No
99116777911805516,No,Intervening spaces : respatialisation and the body /,9004362991; 9789004362994,,No
99116777911905516,No,L'hypothèse Aldo Rossi,,,No
99116777912005516,No,Reconstructing Ontario Iroquoian Village Organization,,1-77282-118-7,No
99116777912105516,No,The case study handbook a student's guide /,,,No
99116777912205516,No,Quantitative microbial risk assessment /,1118145291; 9781118145296,,No
99116777912305516,No,The early iroquoian period of southern ontario,,0-919350-13-5,No
99116777912405516,No,A general framework for robust analysis and control : an integral quadratic constraint based approach /,3832539638; 9783832539634,,No
99116777912505516,No,Nonlinear fiber optics /,0128170425; 9780128170427,,No
99116777912605516,No,Biomass recalcitrance : deconstructing the plant cell wall for bioenergy,1405163607; 9781405163606,,No
99116777912705516,No,Building stories,9780224078122; 0224078127,,No
99116777912805516,No,Building stories,9780375424335; 0375424334,,No
99116777912905516,No,Inner vision an exploration of art and the brain,9780198505198; 0198505191,,No
99116777913005516,No,Walter Segal self-built architect,9781848223899; 1848223897,,No
99116777913105516,No,Cinembargo Colombia : ensayos críticos sobre cine y cultura /,9586707644; 9789586707640,,No
99116777913205516,No,Literarische Netzwerke im 18. Jahrhundert : mit den Übersetzungen zweier Aufsätze von Latour und Sapiro /,3849813843; 9783849813840,,No
99116777913305516,No,"Sprache im Exil Mehrsprachigkeit und Übersetzung als literarische Verfahren bei Hilde Domin, Mascha Kaléko und Werner Lansburgh /",3476049426; 9783476049421,,No
99116777913405516,No,The museum in the digital age new media and novel methods of mediation,152750316X; 9781527503168,,No
99116777913505516,No,Chapter 13 - Exchange Flows in Lakes,,0938-0949,No
99116777913605516,No,John Fitzgerald Kennedy à la une : l'histoire vue par les archives de presse et de propagande /,9782735703722; 273570372X,,No
99116777913705516,No,Civil Engineering Materials,,,No
99116777913805516,No,A Treatise on Efficacy : Between Western and Chinese Thinking /,0824828151; 9780824828158,,No
99116777913905516,No,The world of yesterday an autobiography,,,No
99116777914005516,No,Radiodiagnostic,2294004639; 9782294004636,,No
99116778011505516,No,Design ecologies essays on the nature of design /,9781568987835; 1568987838,,No
99116778106805516,No,Palladio,,,No
99116778112705516,No,Hydrolysis of amides - the hydrolysis of acetamide and chloroacetamide in dilute acid...,,0004-9425,No
99116778113305516,No,"Marianne von Werefkin, Ottile W. Roederstein, Hans Brühlmann Ausstellungkatalog",,,No
99116779011205516,No,Hopscotch,0394752848; 9780394752846,,No
99116779011305516,No,Little Fuzzy.,0441484980; 9780441484980,,No
99116779011405516,No,The Dynamics of Freight Transport Development : a UK and Swiss Comparison.,9780861990312,,No
99116779011505516,No,Testament agricole pour une agriculture naturelle,9782703308409; 270330840X,,No
99116779011605516,No,Etat du crime organisé en Suisse structures et réseaux criminels,,,No
99116779011705516,No,Tales of Two Planets : Stories of Climate Change and Inequality in a Divided World.,,,No
99116779011805516,No,Ein spätmittelalterliches Katharinenspiel aus dem Cod. Ger. 4 der University of Pennsylvania Text und Studien zu seiner legendengeschichtlichen Einordnung,9783874529921; 3874529924,,No
99116779011905516,No,Les pierres sauvages roman,2020898357; 9782020898355,,No
99116779012005516,No,Sociologie de l'automobile,9782707197955; 2707197955,,No
99116779012105516,No,Essai pour un paradis ; suivi de Petit traité de la marche en plaine,,,No
99116779012205516,No,Spazioarte,,,No
99116779012305516,No,"Controllo, Colonizzazione E Fascismo Sul Territorio: Milano",,,No
99116779012405516,No,"Non-Design. Dall'oggetto alla Sopravvivenza""",,,No
99116779012505516,No,Coccoina,,,No
99116779012605516,No,"ELEMENTI DI PROSSEMICA TERRITORIALE,",,,No
99116779012705516,No,"Chicken Circus Circulation ovvero heppenveironment ovvero superurboeffimero n. 7,",,,No
99116779012805516,No,Urboeffimeri avvenenti 1:1,,,No
99116779012905516,No,Effimero Urbanistico scala 11,,,No
99116779013005516,No,Il Restauro Dell'utenza,,,No
99116779013105516,No,Open Plan: A Design History of the American Office,,,No
99116779013205516,No,Thermodynamics and energy systems analysis solved problems and exercises,9782940222599; 2940222592,,No
99116779013305516,No,Design for research principles of laboratory architecture,047106260X; 9780471062608,,No
99116779013405516,No,Self-rolled micro- and nanoarchitectures : topological and geometrical effects /,9783110574104; 3110574101,,No
99116779013505516,No,Life student's book,9781133315735; 1133315739,,No
99116779013605516,No,Al dente corso d'italiano : libro dello studente + esercizi,9788416657728; 8416657726,,No
99116779013705516,No,An atlas of commoning Orte des Gemeinschaffens,9783931435479; 3931435474,,No
99116779013805516,No,Paysages en perspective,276062000X; 9782760620001,,No
99116779013905516,No,Bioreaction engineering principles,0306473496; 9780306473494,,No
99116779014005516,No,Torsion in Structures An Engineering Approach /,3540045821; 9783540045823,,No
99116779313705516,No,Sustainable technologies for fashion and textiles,9780081028674; 0081028679,,No
99116779313805516,No,Sonne für den Klimaschutz : Ein Solarplan für die Schweiz /,3729650289; 9783729650282,,No
99116779313905516,No,Building stories,9780224078122; 0224078127,,No
99116779314005516,No,Turbulence : the legacy of A.N. Kolmogorov /,0521451035; 9780521451031,,No
99116779413605516,No,The birth of the modern world 1780-1914 : global connections and comparisons,0631187995; 9780631187998,,No
99116779513505516,No,Bā ham Persisch für Anfänger : Kurs- und Übungsbuch mit Audios,9783125288669; 3125288665,,No
99116779513605516,No,Exécution des peines l'exécution des peines et mesures concernant les adultes en Suisse,9783727272080; 3727272082,,No
99116779513705516,No,Cubesat handbook from mission design to operations,9780128178843; 0128178841,,No
99116779513805516,No,Cubesat handbook : from mission design to operations /,0128178841; 9780128178843,,No
99116779513905516,No,Essentials of ultrasound physics,0815198523; 9780815198529,,No
99116779514005516,No,Ultrasound physics and instrumentation,0323032125; 9780323032124,,No
99116779613205516,No,"Primes of the Form X2+ny2 : Fermat, Class Field Theory, and Complex Multiplication.",9781118400722; 1118400720,,No
99116779613305516,No,50 years of recuperation of the Situationist International,9781568987897; 1568987897,,No
99116779613405516,No,Climax change! : architecture's paradigm shift after the ecological crisis /,9781948765671; 1948765675,,No
99116779613505516,No,The urbanism of exception : the dynamics of global city building in the twenty-first century /,1107169240; 9781107169241,,No
99116779613605516,No,Cultivating the human faculties James Barry (1741-1806) and the Society of Arts /,0934223963; 9780934223966,,No
99116779613705516,No,"100 logements collectifs du XXe siècle Plans, coupes et élévations",9782281194241; 2281194248,,No
99116779613805516,No,"Filmer les grands ensembles villes rêvées, villes introuvables : une histoire des représentations audiovisuelles des grands ensembles (milieu des années 1930 - début des années 1980)",9782354280697; 2354280696,,No
99116779613905516,No,Handbook on Pretrial Justice,0367712180; 9780367712181,,No
99116779614005516,No,"The age of insight : the quest to understand the unconscious in art, mind, and brain : from Vienna 1900 to the present /",1400068711; 9781400068715,,No
99116779812905516,No,100 works of art that will define our age,9780500292204; 0500292205,,No
99116779813005516,No,"Sensation young British artists from the Saatchi collection : [Royal Academy of Arts, London, 18 September - 28 December 1997]",0500280428; 9780500280423,,No
99116779813105516,No,Unsere soziale Studienreise nach England,,,No
99116779813205516,No,Art bizarre!,9782915710564; 2915710562,,No
99116779813305516,No,"Ron Mueck [exposition], Fondation Cartier pour l'art contemporain, [Paris, 19 novembre 2005 - 19 février 2006]",2742758712; 9782742758715,,No
99116779813405516,No,"Ron Mueck [London, National Gallery, 19 march - 22 june 2003 : Sydney, Museum of Contemporary Art, december 2003 - 2 march 2004 : Haarlem, Frans Hals Museum, november - january 2004]",1857091671; 9781857091670,,No
99116779813505516,No,Le réalisme de Ron Mueck,,,No
99116779813605516,No,Ron Mueck,9782869251014; 2869251017,,No
99116779813705516,No,Ron Mueck,3775717196; 9783775717199,,No
99116779813805516,No,"Images et imaginaires d'architecture dessin, peinture, photographie, arts graphiques, théâtre, cinéma en Europe aux XIXe et XXe siècles, [exposition], Centre Georges Pompidou, Paris, 08.03.-28.05.1984",,,No
99116779813905516,No,Föhrensterben im Rhonetal Bilddokumente 1976-1981,,,No
99116779814005516,No,40 years of Berezinskii-Kosterlitz-Thouless theory,9814417629; 9789814417624,,No
99116779913805516,No,The American banker.,,0002-7561,No
99116779913905516,No,Produkte wiederverwenden Echtes zerstörungsfreies Wiederverwenden von Altmaterialien,07201214,,No
99116779914005516,No,Proprioception and architecture,9781339479989; 1339479982,,No
99116780113605516,No,Ottilie W. Röderstein,,,No
99116780113805516,No,Palladio,,,No
99116780113905516,No,Investigation of nonclassical and nonlocal effects in fourth-order optical interference,9798641557021; 8641557024,,No
99116780114005516,No,Investigation of nonclassical and nonlocal effects in fourth-order optical interference,9798641557021; 8641557024,,No
99116780213705516,No,The emergent multiverse quantum theory according to the Everett interpretation,9780198707547; 0198707541,,No
99116780213805516,No,"A Albertville, les dioxines fantômes",,,No
99116780213905516,No,Dioxines: qui paiera la facture?,,,No
99116780214005516,No,"Marc Perrenoud, l’historien qui faisait parler les archives de la finance",,,No
99116780414005516,No,State-of-the-art of vehicular traffic flow modelling,,,No
99116780614005516,No,Review on engineering properties of micp-treated soils,,2005-307X,No
99116780713905516,No,The analysis of tides,0853234418; 9780853234418,,No
99116780714005516,No,Past or portal? : enhancing undergraduate learning through special collections and archives /,0838986102; 9780838986103,,No
99116780912005516,No,The American Banker,,0002-7561,No
99116780912305516,No,The American Banker,,0002-7561,No
99116780913505516,No,année complète,,0002-7561,No
99116780913605516,No,année complète,,0002-7561,No
99116781113505516,No,Nachexil / Post-Exile /,3110686872; 9783110686876,,No
99116781113605516,No,The urban sociology reader,0415665310; 9780415665315,,No
99116781113705516,No,Maritime networks : spatial structures and time dynamics /,1138911259; 9781138911253,,No
99116781113805516,No,Fragile sense of hope,3954760886; 9783954760886,,No
99116781113905516,No,Maritime networks spatial structures and time dynamics,9781138911253; 1138911259,,No
99116781114005516,No,Fragile sense of hope,3954760886; 9783954760886,,No
99116781213605516,No,Le voyage d'Orient de Le Corbusier,,,No
99116781213705516,No,"Écrits complets textes, entretiens, conférences, lettres",9782840668664; 2840668661,,No
99116781213805516,No,Constitution d'un tableau journal 1963-1968,,,No
99116781213905516,No,Banquiers et diplomates suisses (1938-1946),9782889010301; 2889010309,,No
99116781214005516,No,Object-oriented analysis and design with applications,9780201895513; 020189551X,,No
99116781314005516,No,"New derivatives of 2,4- and 2,6-dinitroanilines",,0041-6045,No
99116781413905516,No,L'hôpital Sainte-Anne pionnier de la psychiatrie et des neurosciences au coeur de Paris,9782757208908; 275720890X,,No
99116781414005516,No,Mind in motion the fiction of Philip K. Dick,080931326X; 9780809313266,,No
99116781514005516,No,Environmental impacts and decarbonization strategies in the cement and concrete industries,,2662-138X,No
99116781713605516,No,Fire design of steel structures : Eurocode 1: Actions on structures. Part 1-2: General actions - actions on structures exposed to fire. Eurocode 3: Design of steel structures. Part 1-2: General rules - structural fire design /,3433031436; 9783433031438,,No
99116781713705516,No,Les cheminements de la politique suisse des transports depuis cinquante ans,9783725309344; 3725309345,,No
99116781713805516,No,The emergent multiverse quantum theory according to the Everett interpretation,9780198707547; 0198707541,,No
99116781713905516,No,Data science with Python and Dask,9781617295607; 1617295604,,No
99116781714005516,No,Complexity of infinite-domain constraint satisfaction /,1107042844; 9781107042841,,No
99116781813505516,No,The emergent multiverse quantum theory according to the Everett interpretation,9780198707547; 0198707541,,No
99116781813605516,No,Mapa geológico y de recursos minerales de la República de Venezuela,,,No
99116781813705516,No,"Carta geográfica, Venezuela 1:250 000 = Geographical map, Venezuela",,,No
99116781813805516,No,Atlas of South America,0333559010; 9780333559017,,No
99116781813905516,No,Atlas of South America,0333559010; 9780333559017,,No
99116781814005516,No,Caracas,,,No
99116781913405516,No,Speaking memory how translation shapes city life,9780773547896; 0773547894,,No
99116781913505516,No,Speaking memory how translation shapes city life,9780773547896; 0773547894,,No
99116781913605516,No,Chapter 14 - Astrocyte-neuron lactate shuttle and pain,,,No
99116781913705516,No,The videographic essay: criticism in sound and image,9781927852040; 1927852048,,No
99116781913805516,No,Zurück aus der Zukunft osteuropäische Kulturen im Zeitalter des Postkommunismus,9783518124529; 3518124528,,No
99116781913905516,No,Fragile sense of hope,3954760886; 9783954760886,,No
99116781914005516,No,Art and democracy in post-communist Europe,1861898959; 9781861898951,,No
99116782014005516,No,Vision and art the biology of seeing,0810904063; 9780810904064,,No
99116782113405516,No,Hannes Meyer - Co-op Interieur,3959050453; 9783959050456,,No
99116782113505516,No,Reasons for realism : selected essays of James J. Gibson /,0367423561; 9780367423568,,No
99116782113605516,No,Archizoom Associati 1966-1974 de la vague pop à la surface neutre,9788837053321; 8837053320,,No
99116782113705516,No,Office Kersten Geers David Van Severen,9784900212459; 4900212458,,No
99116782113805516,No,150 Jahre Kinderkrippen Bläsistift - die älteste Kita der Schweiz,9783033084193; 3033084192,,No
99116782113905516,No,Microwave de-embedding : from theory to applications /,9780124017009; 0124017002,,No
99116782114005516,No,The TENG guide to the Chinese orchestra,9789813233645; 9813233648,,No
99116782305605516,No,Anime's Identity : Performativity and Form Beyond Japan.,1452966052; 9781452966052,,No
99116782513805516,No,The character and function of music in Chinese culture,,,No
99116782513905516,No,Menschen A1 Deutsch als Fremdsprache,9783193019011; 3193019011,,No
99116782514005516,No,Les cheminements de la politique suisse des transports depuis cinquante ans,9783725309344; 3725309345,,No
99116782613305516,No,We are what we sell : how advertising shapes American life ... and always has /,0313392455; 9780313392450,,No
99116782613605516,No,We are what we sell : how advertising shapes American life ... and always has /,0313392455; 9780313392450,,No
99116782613705516,No,Catalogue de la collection d'hygiène industrielle du Polytechnicum féréral à Zurich,,,No
99116782613805516,No,Multivariate observations,047188104X; 9780471881049,,No
99116782613905516,No,L'hôpital Sainte-Anne pionnier de la psychiatrie et des neurosciences au coeur de Paris,9782757208908; 275720890X,,No
99116782614005516,No,Circular cities : a revolution in urban sustainability /,1138591149; 9781138591141,,No
99116782813605516,No,Architectural dynamics in pre-revolutionary Iran dialogic encounter between tradition and modernity,9781789380583; 1789380588,,No
99116782813705516,No,Persian architectural heritage architecture,9781845644130; 1845644131,,No
99116782813805516,No,Arthur Upham Pope introducing Persian architecture,,,No
99116782813905516,No,"Persian architectural heritage : architecture, structure and conservation /",,,No
99116782814005516,No,"Biomass gasification, pyrolysis and torrefaction practical design and theory",9780128129920; 0128129921,,No
99116782914005516,No,Monique Frydman portrait,,,No
99116783213905516,No,Climax change! : architecture's paradigm shift after the ecological crisis /,9781948765671; 1948765675,,No
99116783214005516,No,Catalogue de la collection d'hygiène industrielle du Polytechnicum féréral à Zurich,,,No
99116783313605516,No,Les abords du chez-soi en quête d'espaces intermédiaires,9782903539962; 2903539960,,No
99116783313705516,No,Traité de l'association domestique-agricole ou attraction industrielle,,,No
99116783313905516,No,Traité de l'Association domestique-agricole,,,No
99116783314005516,No,Object-oriented analysis and design with applications,020189551X; 9780201895513,,No
99116783411505516,No,Beyond belief contemporary art from East Central Europe : [exhibition catalog],0933856385; 9780933856387,,No
99116783411605516,No,Efficiently Inefficient : How Smart Money Invests and Market Prices Are Determined /,1336206071; 9781336206076,,No
99116783411705516,No,Vision and art the biology of seeing,9781419706929; 1419706926,,No
99116783411805516,No,Stress measurements in the Sioux Falls quartzite and the state of stress in the Midcontinent,,,No
99116783411905516,No,Evolution des contraintes naturelles en fonction de la profondeur et de la tectonique aux Houilleres du bassin de Lorraine,,,No
99116783412005516,No,The commerce of cartography making and marketing maps in eighteenth-century France and England,0226653412; 9780226653419,,No
99116783412105516,No,"In Situ Stress And Natural Fracture Distribution At Depth In The Piceance Basin, Colorado: Implications To Stimulation And Production Of Low Permeability Gas Reservoirs",,,No
99116783412205516,No,"In situ stress measurements at US DOE's multiwell experiment site, Mesaverde group, Rifle, Colorado",,,No
99116783412305516,No,Non-Linear And Discontinuous Stress Variation With Depth In The Upper Crust Of The Baltic Shield,,,No
99116783412405516,No,The cadastral map in the service of the state a history of property mapping,0226422615; 9780226422619,,No
99116783412505516,No,Five centuries of map printing,0226907244; 9780226907246,,No
99116783412605516,No,Stress Magnitudes from Logs: Effects of Tectonic Strains and Temperature,,,No
99116783412705516,No,Map reproduction glass negative engraving,,,No
99116783412805516,No,The all-American map wax engraving and its influence on cartography,0226907252; 9780226907253,,No
99116783412905516,No,"Mapmakers of the sixteenth century and their maps bio-bibliographies of the cartographers of Abraham Ortelius, 1570 : based on Leo Bagrow's A. Ortelii Catalogus cartographorum",0932757057; 9780932757050,,No
99116783413005516,No,Recent advances in topological ferroics and their dynamics /,9780081029206; 0081029209,,No
99116783413105516,No,Solid state physics,0124759114; 9780124759114,,No
99116783413205516,No,Architecture of first societies a global perspective,1118142101; 9781118142103,,No
99116783413305516,No,Contribution to the Ethnology of the Haida,,,No
99116783413405516,No,Chiefs of the Sea and Sky: Haida heritage sites of the Queen Charlotte Islands,,,No
99116783413505516,No,Haida Monumental Art: Villages of the Queen Charlotte Islands,,,No
99116783413605516,No,"La Société coopérative d'habitation Genève & [et] l'histoire du logement social à Genève (XIXe & XXe siècles) : 1919-1994, 75 ans de la Société coopérative d'habitation Genève",,,No
99116783413705516,No,[Kollegium Spiritus Sanctus - Brig,,,No
99116783413805516,No,"Lycée-collège Spiritus Sanctus, Brigue = Kollegium Spiritus Sanctus, Brig",,,No
99116783413905516,No,[Kollegium Spiritus Sanctus - Brig,,,No
99116783414005516,No,Hannes Meyer - Co-op Interieur,3959050453; 9783959050456,,No
99116783613205516,No,Jean Tinguely,,,No
99116783613305516,No,"The arcane of reproduction housework, prostitution, labor and capital",0936756144; 9780936756141,,No
99116783613405516,No,"Solares Bauen Strategien, Visionen, Konzepte",9783764307097; 3764307099,,No
99116783613505516,No,"Alpi based on a research project of Piero Zanini, Renato Rinaldi and Armin Linke",,,No
99116783613605516,No,"The arcane of reproduction housework, prostitution, labor and capital",0936756144; 9780936756141,,No
99116783613705516,No,Homo Faber,9782070374182; 2070374181,,No
99116783613805516,No,Mind in motion the fiction of Philip K. Dick,080931326X; 9780809313266,,No
99116783613905516,No,Mind in motion the fiction of Philip K. Dick,080931326X; 9780809313266,,No
99116783614005516,No,"Informal norms in global governance human rights, intellectual property rules and access to medicines /",1409426335; 9781409426332,,No
99116783713505516,No,"Nahbereichsphotogrammetrie Grundlagen, Methoden und Anwendungen",3879074798; 9783879074792,,No
99116783713605516,No,Liquid-phase parallel synthesis of substituted 4-aminobenzamides,,0579-2991,No
99116783713705516,No,The Artemisia files Artemisia Gentileschi for feminists and other thinking people,0226035816; 9780226035819,,No
99116783713805516,No,"New art from the Soviet Union the known and the unknown : Washington, The Arts Club of Washington; Ithaca, New York, The Herbert F. Johnson Museum of Art, Cornell University",,,No
99116783713905516,No,Primary documents a sourcebook for Eastern and Central European art since 1950s,0870703617; 9780870703614,,No
99116783714005516,No,The Schur Lectures (1992),,,No
99116783813405516,No,Urban energy systems for low-carbon cities,9780128115534; 012811553X,,No
99116783813505516,No,An introduction to the study of education [electronic resource].,1322129169; 9781322129167,,No
99116783813605516,No,An introduction to the study of education /,0415453658; 9780415453653,,No
99116783813705516,No,"The arcane of reproduction housework, prostitution, labor and capital",0936756144; 9780936756141,,No
99116783813805516,No,The Routledge companion to artificial intelligence in architecture /,0367424584; 9780367424589,,No
99116783813905516,No,Kesselhaus Josephsohn,3865604005; 9783865604002,,No
99116783814005516,No,Kesselhaus Josephsohn,3865604005; 9783865604002,,No
99116783913105516,No,La membrane l'espace sensible,,,No
99116783913205516,No,La membrane et l'architecture espaces d'échanges : relation intérieur extérieur,,,No
99116783913305516,No,An introduction to statistical learning with applications in R,9781071614174; 1071614177,,No
99116783913405516,No,"How a revolutionary art became official culture murals, museums, and the Mexican state /",0822350203; 9780822350200,,No
99116783913505516,No,Christo and Jeanne-Claude 75,9783836506649; 3836506645,,No
99116783913605516,No,"S,M,L,XL small, medium, large, extra-large",1885254865; 9781885254863,,No
99116783913705516,No,"The origin of the family, private property and the state.",,,No
99116783913805516,No,Distributed Services with Go,9781680507607; 1680507605,,No
99116783913905516,No,OECD Urban Studies The Circular Economy in Cities and Regions Synthesis Report.,9264642951; 9789264642959,,No
99116783914005516,No,Super Mario 3D world ; Bowser's fury,,,No
99116784013705516,No,The Routledge companion to coopetition strategies,9781138736894; 1138736899,,No
99116784013805516,No,Les dommages causés à l'agriculture par les émanations des usines,,,No
99116784113805516,No,"RN, redressement national 1936-1986 : historique et perspectives, rapport d'activité 1985",,,No
99116784113905516,No,Nemesis,,,No
99116784114005516,No,"Alpi based on a research project of Piero Zanini, Renato Rinaldi and Armin Linke",,,No
99116784413305516,No,"La basilica di Sant'Antonio in Padova archeologie, storia, arte, musica",9788891320100; 8891320102,,No
99116784413905516,No,The material point method in the analysis of the problem of shear bounds formation,,,No
99116784513905516,No,"Galilée : le ""dialogue sur les deux grands systèmes du monde"" : rhétorique, dialectique et démonstration /",2130524486; 9782130524489,,No
99116784514005516,No,Analysis of shear resisting actions by means of optimization of strut and tie models taking into account crack patterns,,,No
99116784613805516,No,Jean Tinguely Retable de l'abondance occidentale et du mercantilisme totalitaire (vue partielle) : 1989/1990,,,No
99116784613905516,No,Bilderschatz,3883754900; 9783883754901,,No
99116784614005516,No,Bilderschatz,3883754900; 9783883754901,,No
99116784711205516,No,McKinsey Mind (Audio Book),0071804617; 9780071804615,,No
99116784711305516,No,L'inhabitable,9782862276625; 2862276626,,No
99116784711405516,No,"Cours de géométrie élémentaire à l'usage des élèves de mathématiques élémentaires, de mathématiques spéciales, des candidats aux écoles du gouvernement et des candidats à l'agrégation",,,No
99116784711505516,No,Finalität und Erzählstruktur gefährdet Didos Liebe zu Eneas die narrative Kohärenz der Eneide Heinrichs von Veldeke?,9783898216227; 3898216225,,No
99116784711605516,No,Les films de science-fiction,2866425367; 9782866425364,,No
99116784711705516,No,A General Pressure Buildup Theory for a Well in a Closed Drainage Area (includes associated paper 6563 ),,0149-2136,No
99116784711805516,No,An introduction to metallic glasses and amorphous metals,9780128194188; 0128194189,,No
99116784711905516,No,Cartographie opérationnelle optimalisation du périmètre restreint,,,No
99116784712005516,No,25 modi per piantare un chiodo sessant'anni di idee e progetti per difendere un sogno,9788804606918; 8804606916,,No
99116784712105516,No,Speakout Advanced 2nd Edition Workbook with Key,9781447976660; 1447976665,,No
99116784712205516,No,Cultural atlas of Ancient Egypt,9780816040360; 0816040362,,No
